매물ID,모델,모델_평균가_TE,현재가격_만원,주행거리_km,배기량_cc,좌석수,차량연령,사고강도점수,주요옵션_선루프,주요옵션_헤드램프 (LED),주요옵션_주차감지센서,주요옵션_후방카메라,주요옵션_자동에어컨,주요옵션_스마트키,주요옵션_내비게이션,주요옵션_열선시트,주요옵션_통풍시트,주요옵션_가죽시트,제조사_현대,제조사_기아,제조사_제네시스,제조사_KG모빌리티(쌍용),제조사_쉐보레(GM대우),제조사_르노코리아(삼성),연료_LPG,연료_가솔린,연료_하이브리드,연료_디젤,연료_전기,연료_수소,색상_흰색,색상_검정색,색상_은색,색상_기타,변속기_오토계열,차급_SUV계열,차급_세단계열,flag_price_9999,flag_high_mileage,flag_non_ev_cc_zero,flag_cc_over_5000,flag_seat_over_12,flag_age_over_25,flag_accident_over_15,flag_non_ev_non_h2_cc_zero
41006178.0,올란도,499.0579710144928,550.0,173678,1998.0,7,9,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41008111.0,더 넥스트 스파크,547.0505050505051,420.0,149187,999.0,5,10,11,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41008288.0,올란도,499.0579710144928,680.0,152014,1998.0,7,11,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41009054.0,트래버스,3103.846153846154,2610.0,39083,3564.0,7,6,5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41011915.0,스파크,384.7345132743363,320.0,100402,995.0,5,13,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
41012878.0,어메이징 뉴 크루즈,436.8064516129032,349.0,99370,1796.0,5,11,2,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41014658.0,이쿼녹스,1094.1052631578948,949.0,171121,1598.0,5,7,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41016962.0,트랙스 크로스오버,2271.833333333333,1990.0,71105,1199.0,5,3,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41017233.0,아베오 세단,298.53333333333336,267.0,94538,1598.0,5,13,12,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41017522.0,올란도,499.0579710144928,270.0,163512,1998.0,7,13,10,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41020132.0,트레일블레이저,2001.877551020408,1580.0,49675,1341.0,5,6,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41020373.0,더 뉴 트랙스,1111.75,840.0,88755,1362.0,5,7,4,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
41025619.0,올 뉴 말리부,921.0,1200.0,65837,1490.0,5,8,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41025645.0,더 뉴 트랙스,1111.75,850.0,76358,1598.0,5,9,9,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41026279.0,더 넥스트 스파크,547.0505050505051,600.0,73438,999.0,5,11,2,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41026506.0,알페온,397.8636363636364,510.0,91502,2384.0,5,12,7,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41027492.0,트레일블레이저,2001.877551020408,1590.0,81130,1341.0,5,6,4,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41027543.0,더 뉴 트랙스,1111.75,700.0,123964,1362.0,5,9,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41027553.0,올란도,499.0579710144928,500.0,81072,1998.0,7,15,2,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41027728.0,스파크,384.7345132743363,290.0,120073,995.0,5,13,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
41028611.0,스파크,384.7345132743363,319.0,96598,995.0,5,11,14,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
41028966.0,더 뉴 말리부,1586.122807017544,999.0,112751,1341.0,5,7,9,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41032154.0,올 뉴 말리부,921.0,1350.0,33574,1490.0,5,9,3,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41037589.0,올란도,499.0579710144928,399.0,145555,1998.0,7,14,4,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41037603.0,이쿼녹스,1094.1052631578948,990.0,92250,1598.0,5,8,11,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41039329.0,리얼 뉴 콜로라도,2876.03125,2890.0,58654,3649.0,5,4,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41041085.0,콜로라도,2707.538461538461,2450.0,12375,3649.0,5,6,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41041543.0,더 넥스트 스파크,547.0505050505051,450.0,97838,999.0,5,10,4,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41042942.0,캡티바,549.84375,440.0,122490,1998.0,7,12,10,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41047149.0,올 뉴 말리부,921.0,798.0,115438,1998.0,5,9,11,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41047386.0,볼트 EUV,2533.75,2700.0,14533,188.0,5,4,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41048195.0,올란도,499.0579710144928,440.0,90680,1998.0,7,13,4,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41049434.0,올 뉴 말리부,921.0,1350.0,32027,1490.0,5,10,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41051312.0,더 뉴 카마로,3566.333333333333,4199.0,45394,6162.0,4,5,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
41051834.0,올란도,499.0579710144928,390.0,180375,1998.0,7,12,14,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
41052697.0,올 뉴 말리부,921.0,1050.0,55964,1998.0,5,10,5,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41055730.0,더 넥스트 스파크,547.0505050505051,520.0,52332,999.0,5,11,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41055970.0,캡티바,549.84375,599.0,60231,2231.0,7,13,12,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41056842.0,트레일블레이저,2001.877551020408,1680.0,78981,1341.0,5,6,3,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
41057718.0,트랙스 크로스오버,2271.833333333333,1859.0,48434,1199.0,5,3,2,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41057727.0,스파크,384.7345132743363,230.0,159145,995.0,5,14,11,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41059531.0,트랙스,507.3877551020408,550.0,75662,1362.0,5,13,10,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41060308.0,더 넥스트 스파크,547.0505050505051,820.0,46677,999.0,5,8,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41061303.0,트래버스,3103.846153846154,2199.0,89446,3564.0,7,6,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41061865.0,마티즈 크리에이티브,209.8571428571429,220.0,100329,995.0,5,15,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
41063175.0,콜로라도,2707.538461538461,2290.0,46783,3649.0,5,7,2,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41063294.0,리얼 뉴 콜로라도,2876.03125,2799.0,51930,3649.0,5,5,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41064532.0,더 뉴 스파크,781.0579710144928,700.0,126019,999.0,5,7,6,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
41064676.0,더 뉴 트랙스,1111.75,980.0,103501,1598.0,5,6,7,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41064764.0,리얼 뉴 콜로라도,2876.03125,2580.0,63548,3649.0,5,5,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41065205.0,말리부,392.4363636363637,520.0,113435,1998.0,5,11,5,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41065278.0,말리부,392.4363636363637,240.0,154887,1998.0,5,14,24,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
41065400.0,어메이징 뉴 크루즈,436.8064516129032,599.0,85619,1362.0,5,11,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41065531.0,스파크,384.7345132743363,320.0,52217,995.0,5,14,2,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
41065644.0,트랙스 크로스오버,2271.833333333333,2430.0,31663,1199.0,5,2,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41067852.0,말리부,392.4363636363637,370.0,219947,1998.0,5,12,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
41068341.0,리얼 뉴 콜로라도,2876.03125,3850.0,22710,3649.0,5,5,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41069045.0,더 넥스트 스파크,547.0505050505051,610.0,99122,999.0,5,8,2,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41069612.0,스파크,384.7345132743363,380.0,52384,995.0,5,12,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
41071324.0,더 뉴 스파크,781.0579710144928,780.0,39006,999.0,5,6,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41077038.0,트랙스,507.3877551020408,360.0,125010,1362.0,5,13,9,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41077287.0,트래버스,3103.846153846154,2250.0,88753,3564.0,7,6,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41078479.0,더 넥스트 스파크,547.0505050505051,520.0,60255,999.0,5,11,8,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41079280.0,라세티 프리미어,241.8,340.0,32573,1598.0,5,17,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41080202.0,스파크,384.7345132743363,190.0,90276,995.0,5,12,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
41080217.0,크루즈,307.05,310.0,72796,1796.0,5,14,2,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41080649.0,더 뉴 말리부,1586.122807017544,1690.0,35878,1998.0,5,5,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41081383.0,더 뉴 말리부,1586.122807017544,1420.0,71977,1998.0,5,7,2,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41082002.0,올란도,499.0579710144928,490.0,167028,1998.0,7,11,5,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41083994.0,스파크,384.7345132743363,259.0,160798,995.0,5,12,2,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41085573.0,더 뉴 스파크,781.0579710144928,720.0,41718,999.0,5,6,7,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
41085647.0,올란도,499.0579710144928,520.0,156924,1998.0,7,11,7,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
41086201.0,올란도,499.0579710144928,339.0,90275,1998.0,7,15,5,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41087039.0,올 뉴 말리부,921.0,629.0,120896,1490.0,5,10,14,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41091267.0,크루즈,307.05,390.0,103029,1796.0,5,13,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41093259.0,트랙스,507.3877551020408,540.0,140532,1598.0,5,10,2,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41094350.0,스파크,384.7345132743363,280.0,96983,995.0,5,14,10,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
41097633.0,더 뉴 트랙스,1111.75,759.0,92780,1598.0,5,10,9,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41097852.0,올란도,499.0579710144928,420.0,134451,1998.0,7,14,11,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41098131.0,스파크,384.7345132743363,275.0,112408,995.0,5,13,11,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41100853.0,더 뉴 트레일블레이저,2463.333333333333,2390.0,2248,1341.0,5,2,6,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41100918.0,올란도,499.0579710144928,599.0,129951,1998.0,7,11,5,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41101876.0,어메이징 뉴 크루즈,436.8064516129032,320.0,178918,1362.0,5,11,10,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41101943.0,트래버스,3103.846153846154,3350.0,52791,3564.0,7,4,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41102120.0,더 뉴 스파크,781.0579710144928,725.0,29163,999.0,2,6,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41102602.0,더 넥스트 스파크,547.0505050505051,450.0,129400,999.0,5,11,8,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
41102791.0,올 뉴 말리부,921.0,800.0,81160,1490.0,5,10,4,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
41104346.0,더 뉴 트랙스,1111.75,939.0,84616,1362.0,5,9,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41104580.0,더 뉴 말리부,1586.122807017544,870.0,105808,1998.0,5,7,20,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
41106211.0,올란도,499.0579710144928,230.0,251192,1998.0,7,13,2,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41110895.0,올란도,499.0579710144928,499.0,133330,1998.0,7,11,10,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41112336.0,스파크,384.7345132743363,370.0,28750,995.0,5,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
41114489.0,리얼 뉴 콜로라도,2876.03125,2990.0,33610,3649.0,5,4,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41114516.0,트랙스,507.3877551020408,679.0,109093,1598.0,5,10,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41115109.0,마티즈 크리에이티브,209.8571428571429,190.0,97036,995.0,5,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41115565.0,더 뉴 스파크,781.0579710144928,840.0,66685,999.0,5,6,2,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41115650.0,올란도,499.0579710144928,690.0,101881,1598.0,7,10,3,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41115782.0,더 뉴 스파크,781.0579710144928,750.0,59840,999.0,5,6,3,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41119887.0,트래버스,3103.846153846154,4050.0,6565,3564.0,7,3,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
41120486.0,트래버스,3103.846153846154,2700.0,50653,3564.0,7,6,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41120971.0,캡티바,549.84375,420.0,136036,1998.0,7,14,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41122208.0,스파크,384.7345132743363,330.0,121898,995.0,5,14,2,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41126808.0,올 뉴 말리부,921.0,880.0,105390,1998.0,5,9,6,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41127445.0,올란도,499.0579710144928,599.0,166118,1598.0,7,9,3,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41128329.0,올란도,499.0579710144928,700.0,104156,1998.0,7,12,2,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41128643.0,올란도,499.0579710144928,470.0,164201,1998.0,7,12,7,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
41129112.0,올란도,499.0579710144928,189.0,243944,1998.0,7,15,6,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41129312.0,올란도,499.0579710144928,490.0,129499,1998.0,7,14,3,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41130005.0,알페온,397.8636363636364,380.0,45390,2997.0,5,16,2,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41130725.0,올 뉴 크루즈,656.3636363636364,580.0,88164,1399.0,5,9,7,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41130919.0,트랙스,507.3877551020408,510.0,98572,1598.0,5,10,7,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41131162.0,마티즈 크리에이티브,209.8571428571429,230.0,69595,995.0,5,16,4,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41131356.0,말리부,392.4363636363637,269.0,178297,1956.0,5,12,2,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41131747.0,더 뉴 트랙스,1111.75,980.0,95814,1362.0,5,9,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41131770.0,리얼 뉴 콜로라도,2876.03125,3280.0,15653,3649.0,5,4,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41132345.0,더 뉴 스파크,781.0579710144928,555.0,70620,999.0,5,7,10,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
41134517.0,더 뉴 스파크,781.0579710144928,740.0,41657,999.0,5,5,16,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
41135752.0,캡티바,549.84375,590.0,193413,1956.0,7,8,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41135874.0,더 뉴 스파크,781.0579710144928,750.0,64923,999.0,5,8,2,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41136978.0,캡티바,549.84375,900.0,67989,1956.0,7,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
